tweet,created_at,word_count,favorite_count,retweet_count,user_followers_count,user_following_count,user_friends_count,user_verified,subjectivity,polarity,sentiment
RT @JanzforCongress: Other members of the House Intelligence Committee are saying Devin Nunes has gone rogue to protect Trump. Hands down ,2018-07-09,144,0,7108,867,False,1355,False,0.3319444444444445,-0.14027777777777778,Negative
RT @SenBobCasey: In a nation with over 700 sitting federal judges many of whom were appointed by Republican presidents it is outrageous t ,2018-07-09,152,0,1295,763,False,1359,False,0.75,-0.25,Negative
RT @JayKay89266490: @TrealDaisyDuke @kay89266490 @realDonaldTrump MY was by Yup Freudian Slip The US of A is MY baby and Thank God T ,2018-07-09,148,0,1,5243,False,5580,False,0.0,0.0,Neutral
RT @DonaldJTrumpJr: Does the hatred of the far left know no bounds? This is truly sick. St Jude family attacked after thanking Eric Trum ,2018-07-09,160,0,12604,137,False,309,False,0.6190476190476191,-0.20476190476190478,Negative
RT @rudepundit: Fuck this Supreme Court reality show bullshit. Tell us who it is and get the fuck on with it Trump. You fuckin' work for u ,2018-07-09,172,0,106,337,False,416,False,0.6,-0.4,Negative
RT @realBigBalls: Never did I believe that supporting the president of the United States of America would become anti American. But that is ,2018-07-09,152,0,23,7518,False,7396,False,0.125,0.125,Neutral
@HLAurora63 Maybe this is a good idea. Like a Trump plan. You know Shep will hate it and it will make him miserable. Sounds like payback is hell ,2018-07-09,176,0,0,7354,False,6753,False,0.8333333333333334,-0.3666666666666667,Negative
RT @TomFitton: The anti @RealDonaldTrump violence assault and harassment by leftists are getting dangerously out of hand. Congress needs ,2018-07-09,136,0,449,1695,False,4795,False,0.9,-0.6,Negative
RT @krassenstein: Do you know how you can Fight Back Against Trump's SCOTUS pick? Find 10 people who don't normally vote and convince the ,2018-07-09,168,0,318,534,False,1058,False,0.32499999999999996,0.075,Neutral
RT @WayneDupreeShow: I hope Trump names Judge Amy Coney Barrett just to watch the Democrats wage another war against a woman. She's good ,2018-07-09,160,0,1584,1477,False,2595,False,0.6000000000000001,0.7,Positive
I wonder what Obama doin these days apart from laughing at Trump,2018-07-09,104,0,0,390,False,174,False,0.0,0.0,Neutral
RT @RanttMedia: The presidency doesn t change who you are it reveals who you are @MichelleObama The Trump presidency has not only revea ,2018-07-09,152,0,2208,263,False,365,False,1.0,0.0,Neutral
RT @Brasilmagic: If you study the rise of Hitler he was able to con millions of Germans into feeling they were entitled &amp; somehow superior ,2018-07-09,164,0,1263,682,False,721,False,0.7625,0.6,Positive
RT @JamesKosur: A former longtime employee of Donald Trump is suing him for 178 000 in unpaid wages over the last 6 years. The employee wo ,2018-07-09,168,0,1229,39,False,267,False,0.15555555555555556,0.06666666666666667,Neutral
RT @WayfarerMarine1: My sister Rebecca died at 13. Complications from Cerebral Palsy and Down Syndrome took her life. Marine duty prevente ,2018-07-09,144,0,7031,243,False,187,False,0.2888888888888889,-0.15555555555555559,Negative
RT @o_ema: Following a new Trump policy pregnant ICE detainees told @nidhiprakash and I that they are being shackled around the stomach d ,2018-07-09,152,0,496,367,False,262,False,0.35151515151515156,0.15656565656565655,Neutral
RT @RealMuckmaker: Trump administration caught housing stolen kids in unlicensed building https://t.co/RFpKTmTJTX,2018-07-09,108,0,61,1507,False,2346,False,0.0,0.0,Neutral
RT @RealMAGASteve: Documents Confirm FBI Spy Halper Was Paid 282k From Unidentified Obama Defense Agency Always follow the money Well ,2018-07-09,140,0,48,13426,False,8961,False,0.0,0.0,Neutral
RT @joncoopertweets: Countless books will be written and movies produced documenting the myriad cruelties large and small of Donald Tru ,2018-07-09,140,0,3408,225,False,167,False,0.4428571428571429,-0.01190476190476191,Neutral
Dershowitz: President Donald Trump Should Not Be Impeached Even If He Colluded With Russia Opinion https://t.co/EgSXobkDuP,2018-07-09,128,0,0,3,False,7,False,0.0,0.0,Neutral
RT @JeffMerkley: Unacceptable! Trump and his 2016 campaign are under investigation for colluding with Russia to influence the election's ou ,2018-07-09,144,0,386,303,False,373,False,0.0,0.0,Neutral
RT @SSestanovich: The biggest thing Trump gets wrong in bashing allies over spending? How much the US military presence in Europe has also ,2018-07-09,152,0,36,583,False,235,False,0.4000000000000001,-0.13333333333333333,Negative
RT @boye_g: Otro punto m s en com n entre Netanyahu y Trump: la violaci n sistem tica de los Derechos Humanos y en especial de los Derech ,2018-07-09,176,0,509,110,False,474,False,0.0,0.0,Neutral
RT @EdKrassen: BREAKING: Here is a preview of what @BBCOne will be airing exposing President Trump as a sexual predator at 8:30PM. I know ,2018-07-09,160,0,1296,2840,False,3793,False,0.8333333333333334,0.5,Positive
RT @TeaPainUSA: If true Trump picked the guy that will protect him from Mueller as predicted and expected. Trump is guilty. https://t. ,2018-07-09,152,0,357,2500,False,373,False,0.6833333333333332,-0.08333333333333333,Negative
RT @krassenstein: BREAKING: California Primary Voter Turnout was 7.14 Million! During the last midterm election 2014 this number was ju ,2018-07-09,140,0,3262,270,False,562,False,0.2833333333333333,0.25,Positive
El presidente de Estados Unidos @realDonaldTrump viaja a Europa el martes y har escalas en Bruselas en Londres y en Helsinki para una reuni n con el presidente ruso @PutinRF_Eng el 16 de julio. https://t.co/LWPnk7gAKb https://t.co/90zEuYwsHs,2018-07-09,220,0,0,186178,False,898,True,0.0,0.0,Neutral
RT @luishon2: @JannaWilkinso69 @happycat35 The day @POTUS Trump took office it was like somebody pull me off a frozen lake and took me int ,2018-07-09,160,0,7,5388,False,5362,False,0.0,0.0,Neutral
who did Trump pick?,2018-07-09,56,0,0,946,False,407,False,0.0,0.0,Neutral
RT @washingtonpost: Elizabeth Warren responds to Trump's taunting attacks calling him a bully who is going after women all across this ,2018-07-09,148,0,637,831,False,843,False,0.0,0.0,Neutral
RT @larryelder: Alan Dershowitz says he s being treated worse for defending @realDonaldTrump than when he defended OJ Simpson. And Trump ,2018-07-09,144,0,5522,46,False,35,False,0.6,-0.4,Negative
RT @Evan_McMullin: It s time to stop treating Trump as a naive actor on the world stage though he is that too. More so he is an ally of t ,2018-07-09,184,0,3499,2259,False,2677,False,0.75,0.1,Neutral
RT @DrDGrossman: For the past two years the Trump administration has gone to court several times to deny unaccompanied minors the abortion ,2018-07-09,148,0,98,167,False,300,False,0.125,-0.125,Negative
Donald Trump s presidency is a cancer on the United States of America and its tentacles have taken root into all of our government. https://t.co/M0VRvTDFbv,2018-07-09,168,0,0,411,False,459,False,0.0,0.0,Neutral
RT @TomlinMedia: Democrats preparing talking points on Trump s SCOTUS pick: https://t.co/ZpffOIo9jW,2018-07-09,108,0,598,4395,False,4535,False,0.0,0.0,Neutral
RT @TomlinMedia: Democrats preparing talking points on Trump s SCOTUS pick: https://t.co/ZpffOIo9jW,2018-07-09,108,0,598,114,False,106,False,0.0,0.0,Neutral
By any means necessary they will destroy health care for the American people. This cannot be blamed on MS 13 or immigrants this is the work of Trump &amp; the Republican party. Everyone should return the Favor by VOTING these Evil Hags out! https://t.co/gRmZmdsZpG,2018-07-09,256,0,0,391,False,844,False,0.5,-0.3,Negative
RT @PrisonPlanet: The Sadiq Khan baby balloon raised more money in significantly less time than the Trump baby balloon. Guess which one g ,2018-07-09,152,0,4316,4,False,33,False,0.2833333333333333,0.16666666666666669,Neutral
RT @SenGillibrand: Pregnant women say they are being harmed and denied medical care in immigration detention even when hemorrhaging and m ,2018-07-09,144,0,906,152,False,739,False,0.25,0.16666666666666666,Neutral
RT @PoliticalShort: Completely spontaneous protests already planned for Trump s SCOTUS nominee regardless of who he picks. https://t.co/V ,2018-07-09,136,0,142,354,False,638,False,0.9,0.6,Positive
RT @DavidRomeiPHD: The most devastating transitions from good to evil are the most subtle so is the way of the serpent. Trump Nazis Re ,2018-07-09,160,0,2,4307,False,419,False,0.6833333333333332,-0.10555555555555556,Negative
RT @TeaPainUSA: Pay close attention tonight to Trump's ScotusPick. Tea guarantees it will be the one with the most authoritarian viewpoin ,2018-07-09,148,0,2944,1464,False,1921,False,0.5,0.5,Positive
More than seeing Trump impeached I would like to see that shield of narcissism broken. So one day he looks in the mirror and goes Damn they are right I really am an asshole.,2018-07-09,204,3,2,50593,False,4925,True,0.4089285714285714,0.1464285714285714,Neutral
RT @SenBobCasey: In a nation with over 700 sitting federal judges many of whom were appointed by Republican presidents it is outrageous t ,2018-07-09,152,0,1295,178,False,477,False,0.75,-0.25,Negative
RT @Alyssa_Milano: WE SHOULD BE SCREAMING ABOUT THIS. U.S. Opposition to Breast Feeding Resolution Stuns World Health Officials https://t ,2018-07-09,140,0,6580,2452,False,3435,False,0.0,0.0,Neutral
RT @RealMuckmaker: Rudy was back making the talk show rounds and blathering away like the crazy old uncle he is. It doesn't matter what Rud ,2018-07-09,168,0,38,857,False,1302,False,0.3666666666666667,-0.16666666666666666,Negative
RT @RealMuckmaker: Rudy was back making the talk show rounds and blathering away like the crazy old uncle he is. It doesn't matter what Rud ,2018-07-09,168,0,38,10947,False,10715,False,0.3666666666666667,-0.16666666666666666,Negative
RESULT! Seems the Trump supporters are as juvenile as their Russian puppet leader https://t.co/v2vInqa3tb,2018-07-09,116,0,0,2154,False,1509,False,0.125,-0.125,Negative
RT @BBCPanorama: It was like a predator in action. Tonight's programme is about @realDonaldTrump's alleged behaviour towards women in th ,2018-07-09,148,0,2080,3374,False,3728,False,0.1,0.0,Neutral
RT @DearChenette: @lelg @BindahouseMark @MailOnline It certainly not the type of behaviour one would expect from the official representativ ,2018-07-09,136,0,14,5053,False,4742,False,0.5714285714285714,-0.10714285714285714,Negative
RT @mdubowitz: Retweet if you want the Trump administration to sanction IRIB for broadcasting forced confessions of Iranian dissidents &amp; ot ,2018-07-09,144,0,241,1368,False,1135,False,0.2,-0.30000000000000004,Negative
RT @LATiffani1: President Trump: America first. I just love the people of this country! @DNC illegal first platform betrays every America ,2018-07-09,144,0,199,3141,False,3692,False,0.44166666666666665,0.15625,Neutral
@WhiteHouse BREAKING: @BBCOne will be airing exposing President Trump as a sexual predator at 8:30PM. TheRealDonaldTrump television tonight summer tv tonight,2018-07-09,144,0,0,54,False,303,False,0.8333333333333334,0.5,Positive
The Trump administration has apparently been very good for Ivanka Trump s business interests in Japan. https://t.co/HHW3AcLBfM,2018-07-09,132,4,6,177452,False,1494,True,0.5650000000000001,0.48,Positive
RT @gayleasher1: Now the @GOP are torturing pregnant refugees! RIGHT to LIFE = RIGHT to WHITE LIFE GlovesOff MotivationMonday https:/ ,2018-07-09,136,0,138,16506,False,15354,False,0.3928571428571428,0.2470238095238095,Neutral
RT @jonathanchait: I am being told Trump has three different justices being driven around Washington in black sedans like the last scene i ,2018-07-09,152,0,140,6917,False,6834,False,0.36666666666666664,-0.05555555555555555,Negative
RT @donaldgmcrae: It was interesting to listen to @NevilleSouthall this afternoon as he spoke about Jordan Pickford England possibly winni ,2018-07-09,140,0,5,846,False,1070,False,0.75,0.25,Positive
Trump made his litmus test very clear: he plans to appoint a justice who will overturn Roe and dismantle the Affordable Care Act. We won t stand for it. It s time to SaveSCOTUS,2018-07-09,204,0,0,466,False,383,False,0.4983333333333333,0.13000000000000003,Neutral
RT @amazinmikey: @krassenstein This is just one of hundreds of instances in which Trump has STIFFED someone who has worked for him.,2018-07-09,148,0,46,61,False,31,False,0.0,0.0,Neutral
RT @krassenstein: I understand that the attacks and slander against both @edkrassen and me will continue the further Trump gets to impeachm ,2018-07-09,148,0,440,558,False,1255,False,0.5,0.0,Neutral
RT @TeaPainUSA: Brexit was phase one. Trump was phase two. Brexit is collapsing under the weight of it's own corruption. Trump won't b ,2018-07-09,164,0,2015,255,False,496,False,1.0,0.6,Positive
RT @Golfinggary5221: Love Alan Dershowitz I Won t Be Shut Down or Intimidated for Backing Trump! And he voted for Hillary! Left has at ,2018-07-09,160,0,304,57366,False,18820,False,0.2962962962962963,0.08564814814814814,Neutral
RT @FoxNews: .@JohnCornyn on ScotusPick: [The left doesn't] care who's going to be nominated...Anybody nominated by President Trump is un ,2018-07-09,152,0,183,1292,False,1108,False,0.5,-0.375,Negative
RT @PalmerReport: Today is not the day for defeatism. Call Democratic Senators and give them cover for fighting this pick like hell. Call s ,2018-07-09,160,0,45,2760,False,3719,False,0.0,0.0,Neutral
RT @JamesKosur: A former longtime employee of Donald Trump is suing him for 178 000 in unpaid wages over the last 6 years. The employee wo ,2018-07-09,168,0,1230,929,False,1053,False,0.15555555555555556,0.06666666666666667,Neutral
RT @JenniferJJacobs: NEWS: Trump s personal driver for 25 years says the billionaire didn t pay him overtime and raised his salary only twi ,2018-07-09,160,0,292,116,False,224,False,0.65,0.0,Neutral
RT @Maryaclare: @Brasilmagic @peterstocking Check out the BBC Panorama investigation programme they are doing on tRump. It makes Weinstei ,2018-07-09,136,0,2,661,False,681,False,0.0,0.0,Neutral
RT @AdamSchiffCA: Turnout in California s June primary was 60 greater than four years ago. This mirrors what we see in other states dram ,2018-07-09,160,0,1587,676,False,1497,False,0.4583333333333333,0.25833333333333336,Positive
RT @adamcbest: Boo hoo. Poor little fascist Stephen Miller got flipped off and threw away almost 100 bucks worth of sushi to own the libs. ,2018-07-09,164,0,3729,3255,False,5000,False,0.55,0.07812499999999999,Neutral
RT @thebradfordfile: BREAKING: Supreme Court fossil Ruth Bader Ginsburg will not stay up past her bedtime to watch President Trump's primet ,2018-07-09,148,0,404,524,False,1416,False,0.25,-0.25,Negative
RT @andresoriano: THE REAL AMERICAN PATRIOT! My Utmost Gratitude @jessiejaneduff as our Spokesmodel for the magagown for what it represent ,2018-07-09,140,0,14,147880,False,49867,True,0.0,0.0,Neutral
RT @PalmerReport: Today is not the day for defeatism. Call Democratic Senators and give them cover for fighting this pick like hell. Call s ,2018-07-09,160,0,45,1747,False,2901,False,0.0,0.0,Neutral
RT @Salon: Trump picked a fight with the Bush family at the same rally he vouched for Putin s character now he s hearing it https://t.co/n ,2018-07-09,172,0,90,47,False,157,False,0.125,0.0,Neutral
Senate Dem very concerned about what Trump might 'give away' in Putin meeting https://t.co/J4icLrlfA0,2018-07-09,116,0,0,2109,False,1454,False,0.3,0.2,Neutral
RT @squidslippers: i remember when social media was new all the adults kept telling kids don't trust everything you read on the internet! ,2018-07-09,160,0,6857,672,False,216,False,0.2606060606060606,0.10189393939393938,Neutral
RT @justinhendrix: @sarahkendzior @Shakestweetz If America prosecuted white collar crime none of this would be happening. Literally all th ,2018-07-09,136,0,1246,441,False,1120,False,0.0,0.0,Neutral
RT @ABC: Sen. Blumenthal on Pres. Trump's upcoming Supreme Court nomination: I ve never seen a president...make himself a puppet of outsid ,2018-07-09,160,0,38,5969,False,1374,False,0.0,0.0,Neutral
RT @rcooley123: Human Rights Lawyer Jennifer Harbury on How Trump Is Punishing Cartels Victims https://t.co/qPSCDizagI via @truthout,2018-07-09,132,0,8,1947,False,1499,False,0.1,0.0,Neutral
@nytimes Trump's view of a woman's..breast is an object for ogling and groping,2018-07-09,112,0,0,60,False,57,False,0.0,0.0,Neutral
RT @ChelseaClinton: For all surprised by the Trump administration s efforts to weaken support @WHO for breastfeeding important to note tha ,2018-07-09,144,0,2040,41,False,230,False,0.95,0.25,Positive
RT @NBCNews: Donald Trump's personal driver for 25 years is suing the Trump Org. alleging that he is owed more than 350 000. https://t.co ,2018-07-09,168,0,256,514,False,752,False,0.4,0.25,Positive
RT @GayRepublicSwag: It's that time again! The follower train! Here's the rules. If you love Trump then you retweet this tweet and then you ,2018-07-09,168,0,841,1137,False,2177,False,0.6,0.5,Positive
like king hussein said I WON YOU LOST samething applies here TRUMP WON https://t.co/SYChlgX8Gg,2018-07-09,116,0,0,2709,False,1892,False,0.0,0.0,Neutral
RT @RealJack: When you claim Sarah Sanders is disgusting but support Stormy Daniels as your savior nobody trusts you. When you defend MS ,2018-07-09,152,0,4146,623,False,53,False,1.0,-1.0,Negative
RT @mandymendez90: Only 169 days until Christmas!!!!! It s never too early to shop for revenge gifts WINNING TRUMP2020 TRUMP IS OUR ,2018-07-09,148,0,100,4665,False,5107,False,0.6833333333333332,0.19999999999999998,Neutral
RT @Golfinggary5221: Love Alan Dershowitz I Won t Be Shut Down or Intimidated for Backing Trump! And he voted for Hillary! Left has at ,2018-07-09,160,0,304,2160,False,2157,False,0.2962962962962963,0.08564814814814814,Neutral
RT @BenniBauerdick: Trump trifft die Queen. Vielleicht schenkt die dem einen ihrer H te damit man das Elend namens Frisur bei ihm nicht me ,2018-07-09,160,0,1,27,False,163,False,0.0,0.0,Neutral
RT @gbroh10: US ESTABLISHMENT IN HYSTERICS THAT TRUMP PUTIN SUMMIT MIGHT SUCCEED DeepStateCabal TrumpPutinSummit That s fighting word ,2018-07-09,132,0,65,928,False,468,False,0.0,0.0,Neutral
RT @eugenegu: All doctors universally agree that breast milk is the best. It provides antibodies that protect against infections and preven ,2018-07-09,144,0,2897,274,False,1073,False,0.15,0.5,Positive
RT @TeaPainUSA: Pay close attention tonight to Trump's ScotusPick. Tea guarantees it will be the one with the most authoritarian viewpoin ,2018-07-09,148,0,2944,118,False,205,False,0.5,0.5,Positive
RT @RealMuckmaker: Rudy was back making the talk show rounds and blathering away like the crazy old uncle he is. It doesn't matter what Rud ,2018-07-09,168,0,38,1710,False,5001,False,0.3666666666666667,-0.16666666666666666,Negative
Insurers Warn Of Rising Premiums Without Risk Adjustment Program via@Reuters https://t.co/fwdsTcXQeB,2018-07-09,108,0,0,2293,False,2388,False,0.0,0.0,Neutral
RT @krassenstein: BREAKING: California Primary Voter Turnout was 7.14 Million! During the last midterm election 2014 this number was ju ,2018-07-09,140,0,3263,471,False,547,False,0.2833333333333333,0.25,Positive
RT @mattyglesias: It seems mildly crazy to not put a woman in the job given the larger political context but I guess part of the larger po ,2018-07-09,172,0,8,1813,False,5001,False,0.5,-0.15,Negative
RT @JackBMontgomery: New York's crime busting ex mayor Rudy Giuliani slams @SadiqKhan: He should be ashamed of himself. He s so busy attac ,2018-07-09,160,0,971,167,False,562,False,0.37727272727272726,0.11818181818181818,Neutral
But we won't let any of these people in this country or take their kids away if they try. Just sickening! Trump is a cruel &amp; heartless man. The same goes for his ignorant base. https://t.co/CJDV03ZNZW,2018-07-09,220,0,0,161,False,521,False,0.78125,-0.7,Negative
Trump slams NYTimes for fake news on US role in breastfeeding proposal https://t.co/tFs9VcnFcS,2018-07-09,112,0,0,1702,False,4946,False,1.0,-0.5,Negative
RT @aschapire: De d nde vendr esa confusi n de que tienen algo m s interesante que decir que los dem s? De que suelen salir por sus boca ,2018-07-09,180,0,18,63,False,171,False,0.0,0.0,Neutral
RT @AmoneyResists: The Trump administration is openly factoring in prospective candidates views on whether a President is above the law in ,2018-07-09,144,0,11,4200,False,3564,False,0.3,0.0,Neutral
RT @JerryLingle: Shit show has become the description of EVERY @realDonaldTrump action. From Trade to Immigration to Foreign Policy each a ,2018-07-09,144,0,1,3318,False,3347,False,0.3416666666666666,-0.075,Negative
RT @ScottPresler: HUGE NEWS: North Dakota's Senate race has shifted from toss up to lean Republican. This will put extra pressure on liber ,2018-07-09,160,0,57,214,False,357,False,0.5,0.20000000000000004,Neutral
RT @brandonformby: A federal judge ordered the Trump administration to return to more than 100 migrant children under the age of 5 by tomor ,2018-07-09,160,0,479,2135,False,2047,False,0.5,0.5,Positive
RT @Fahrenthold: In his lawsuit the former driver for @realDonaldTrump's says Trump gave him a 7K raise in 2010 but only on the conditio ,2018-07-09,164,0,893,127,False,471,False,0.5,0.0,Neutral
RT @nytimes: Fact check: Trump repeated his criticism that other NATO countries spend less than their fair share of the cost of the defense ,2018-07-09,160,0,224,109,False,219,False,0.44722222222222224,0.1361111111111111,Neutral
RT @cmclymer: PSA: I really could not give a damn who's running for the 2020 Democratic nomination when we're four months away from Trump p ,2018-07-09,172,0,2951,46,False,101,False,0.2,0.2,Neutral
RT @kwilli1046: Actress Demi Moore: I Do Not Want Trump Supporters For Fans... Can anyone remember the last successful movie Demi Moore a ,2018-07-09,152,0,4963,669,False,384,False,0.5083333333333333,0.375,Positive
RT @WiredSources: JUST IN: Democratic Sen. Bob Casey says he will oppose President Trump's Supreme Court nominee regardless of who he/she ,2018-07-09,148,0,334,551,False,1912,False,0.0,0.0,Neutral
RT @naimeiyao: @krassenstein There is no person big or small that Trump has not screwed over in the course of his lifetime. Possibly only h ,2018-07-09,164,0,14,3300,False,2692,False,0.5,-0.08333333333333333,Negative
RT @gaycivilrights: How about we put some administration officials in jail?... https://t.co/EvMRM0HVwV,2018-07-09,108,0,2,207,False,304,False,0.0,-0.1,Negative
RT @ASlavitt: TODAY: With the attacks by Trump on pre existing conditions and reproductive rights moved to the courts tonight s Supreme Co ,2018-07-09,152,0,943,262,False,284,False,0.0,0.0,Neutral
RT @FullFrontalSamB: Imagine being too corrupt for the Trump administration. Bye Scott. https://t.co/trfbBqK05x,2018-07-09,112,0,405,581,False,810,False,1.0,-0.5,Negative
RT @DdLavoie3: @GeanineC @luluHru @Piphogs @doxietoo @StarxFire @Fireflly16 @Baby___Del @westernfrog @KilllerBee777 @dragonflyklm @froggygi ,2018-07-09,108,0,4,1629,False,2222,False,0.0,0.0,Neutral
RT @CharlesOrtel: Judge tosses suit alleging Trump campaign conspired with Russia in DNC hack https://t.co/TIYShLLJpH via @politico,2018-07-09,132,0,135,8,False,36,False,0.0,0.0,Neutral
RT @amvetsupport: For the trump vets who feel we are not veterans because we despise the traitor coward I received thousands of replies th ,2018-07-09,160,0,1175,216,False,279,False,0.0,0.0,Neutral
Trump Just Made Sure Your Insurance Premiums Will Go Up: https://t.co/VuDQoJG3pL via @YouTube,2018-07-09,112,1,1,8693,False,664,False,0.8888888888888888,0.5,Positive
RT @CREWcrew: A former IRS official said that the number and scope of the Trump Foundation s alleged violations are unprecedented. That s p ,2018-07-09,160,0,673,1303,False,2916,False,0.3333333333333333,0.16666666666666666,Neutral
RT @ProudResister: As Trump continues distracting America with his Reality TV theatrics please pay attention to the most important stories: ,2018-07-09,140,0,732,4311,False,4747,False,0.75,0.45,Positive
RT @PaulHaleAndMom: The Murder of Atlanta's MaryGreer RT Emergency Call July 7 2018 To Georgia Representative SusanHolmes https:/ ,2018-07-09,136,0,1,1103,False,1407,False,0.0,0.0,Neutral
RT @JoeNBC: Yeah. Snatching babies from their mothers breasts didn t turn out to be the political winner Trump thought it was. Who knew? h ,2018-07-09,164,0,476,136,False,306,False,0.1,0.0,Neutral
RT @NellSco: Things to do instead of watching Trump's Dancing with the Stars Supreme Court special: 1. Write to your Senator and Rep that ,2018-07-09,164,0,65,177,False,502,False,0.5714285714285714,0.35714285714285715,Positive
RT @BBCOne: I felt like a piece of meat at a meat market . @BBCPanorama investigates President Donald Trump. Tonight 8.30pm BBC One ,2018-07-09,148,0,234,417,False,554,False,0.0,0.0,Neutral
RT @piersmorgan: As London knife gun &amp; moped crime rockets the Mayor @SadiqKhan is focused on humiliating America's President with a dumb ,2018-07-09,152,0,1496,280,False,332,False,0.5,-0.375,Negative
RT @BuzzFeedPol: Pregnant Women Say They Are Being Mistreated In Immigration Detention Despite The Administration's Claims https://t.co/8c ,2018-07-09,136,0,69,327,False,1106,False,0.5,0.3333333333333333,Positive
RT @TeaPainUSA: If true Trump picked the guy that will protect him from Mueller as predicted and expected. Trump is guilty. https://t. ,2018-07-09,152,0,361,2798,False,4878,False,0.6833333333333332,-0.08333333333333333,Negative
RT @funder: BREAKING: California prosecutor Michael Selyem has been suspended now under investigation. He called Maxine Waters a loud mou ,2018-07-09,140,0,3005,737,False,2431,False,0.8,0.1,Neutral
RT @BarakRavid: 1 \ Israel has presented the Trump administration with its red lines for the nuclear deal the United States is currently ,2018-07-09,148,0,74,603,False,5002,False,0.2,0.0,Neutral
RT @ScottPresler: HUGE NEWS: North Dakota's Senate race has shifted from toss up to lean Republican. This will put extra pressure on liber ,2018-07-09,160,0,57,905,False,2191,False,0.5,0.20000000000000004,Neutral
Is Demonstrated Animus Irrelevant After Trump v. Hawaii? @Chapman_Law professor Celestine McConville discusses. https://t.co/JChmpMdRyX,2018-07-09,116,0,0,29505,False,14161,True,1.0,-0.5,Negative
Justice served? https://t.co/fiUcdiZJpz Trump MAGA,2018-07-09,64,0,0,2372,False,2368,False,0.0,0.0,Neutral
RT @trish_regan: The left is very angry right now. They can't believe Trump is actually president and therefore picking the next SCOTUS no ,2018-07-09,160,0,104,558,False,2055,False,0.3271428571428571,-0.07285714285714287,Negative
RT @IngrahamAngle: In this small steel town Trump's tariffs have been met with a sigh of relief https://t.co/5XgU32gdD9,2018-07-09,140,0,621,296,False,307,False,0.4,-0.25,Negative
RT @secupp: I m lucky. I got to hold this nugget in my arms. I still get to. Imagine you re a mommy who can t because of this awful Trump ,2018-07-09,188,0,1285,86,False,119,False,0.9166666666666667,-0.33333333333333337,Negative
RT @SethAbramson: *THE DESCENT INTO AUTOCRACY* STEP 1: Putin arrests journalists. STEP 2: Trump praises Putin's governance. STEP 3: Trump ,2018-07-09,144,0,1259,506,False,1454,False,0.0,0.0,Neutral
I liked a @YouTube video https://t.co/iDcKvF1nk7 Walkaway How I Join The Trump Train,2018-07-09,112,0,0,127,False,188,False,0.8,0.6,Positive
RT @gardenerj668: DonaldTrump lifts the ban on importing elephant head hunt trophies from Zimbabwe and Zambia. This is a devastating blow ,2018-07-09,144,0,1034,228,False,485,False,1.0,-1.0,Negative
RT @realBigBalls: Never did I believe that supporting the president of the United States of America would become anti American. But that is ,2018-07-09,152,0,24,737,False,3510,False,0.125,0.125,Neutral
RT @ezralevin: Couple things to keep in mind ahead of SCOTUS announcement today: 1) McCain is unlikely to vote 2) So if all Dems oppose Tr ,2018-07-09,168,0,116,117,False,139,False,0.5,-0.5,Negative
RT @WhiteHouse: FOX NEWS: Food Stamp Enrollment Falls to 8 year Low as Trump Clamps Down on Fraud Economy Improves Read more: https://t.c ,2018-07-09,160,0,2325,5448,False,5459,False,0.362962962962963,0.11481481481481481,Neutral
RT @SultanQhtani: I think that since his first visit to the Kingdom Trump knew the secret of the MiddleEast and his big key: It is th ,2018-07-09,168,0,24,183561,False,631,True,0.5333333333333333,-0.037500000000000006,Negative
RT @markknoller: With his announcement tonight Pres Trump joins GHWBush Clinton GWBush and Obama making 2 nominations to the Supreme Cou ,2018-07-09,144,0,53,1941,False,1968,False,0.0,0.0,Neutral
RT @LoriS09598635: @johnrobertsFox @FoxNews @realDonaldTrump Thomas Hardiman??? Why would Pres Trump even think about selecting him.....fro ,2018-07-09,128,0,3,3541,False,2142,False,0.0,0.0,Neutral
RT @Amy_Siskind: A white mother beat a 92 year old Hispanic man with a brick in the face on Independence Day. This is Donald Trump. He has ,2018-07-09,172,0,25,508,False,1582,False,0.1,0.05,Neutral
RT @Jamierodr10: Students at a NY University are Outraged at the President Trump s new Supreme Court pick. The issue? He hasn t picked one ,2018-07-09,164,0,744,2448,False,2645,False,0.7272727272727273,-0.38181818181818183,Negative
RT @Daily_Express: Newt Gingrich calls SHAME on Europe for failing to follow @realDonaldTrump's tough lead on Iran sanctions at Paris Free ,2018-07-09,148,0,7,210,False,29,False,0.8166666666666667,0.005555555555555564,Neutral
RT @carolecadwalla: Brexit Trump Russia. Same Cambridge Analytica. Same Steve Bannon. Same Robert Mercer. Same Facebook. Same Russian ambas ,2018-07-09,136,0,1973,2420,False,2745,False,0.10416666666666667,0.0,Neutral
RT @NBCNews: Donald Trump's personal driver for 25 years is suing the Trump Org. alleging that he is owed more than 350 000. https://t.co ,2018-07-09,168,0,256,180,False,647,False,0.4,0.25,Positive
RT @DonaldJFunk: @safeagain1 @partydino @Rosie @MtnMD @maddow Child rape allegations against Trump included statements by witness who verif ,2018-07-09,132,0,6,1644,False,2032,False,0.0,0.0,Neutral
Amy Coney Barret has a broadest support of conservatives of all stripes and politically speaking she has the most chance to excite the base not only the Trump fire brands SCOTUS AmyConeyBarrett,2018-07-09,196,0,0,17,False,119,False,0.65,-0.07500000000000001,Negative
